CustomerID,Age,Marital_Status,Education,Employment_Type,Suburb,City,Province,Location_Type,Customer_Tenure,Annual_Income,Current_Account,Savings_Account,Credit_Card,Personal_Loan,Home_Loan,Vehicle_Loan,Current_Account_Balance,Savings_Account_Balance,Credit_Card_Balance,Personal_Loan_Balance,Home_Loan_Balance,Vehicle_Loan_Balance,Current_Account_Closed_Date,Savings_Account_Closed_Date,Credit_Card_Closed_Date,Personal_Loan_Closed_Date,Home_Loan_Closed_Date,Vehicle_Loan_Closed_Date,Online_Banking_Registered,Mobile_App_Registered,USSD_Registered,Online_Banking_Txns,Mobile_App_Txns,USSD_Txns,Credit_Score
5669,28,Single,Matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,5.2,171634.38,True,True,False,False,False,True,3110.29,14578.05,,,,242920.45,,,,,,,True,True,False,4.0,7.0,,800.0
5670,41,Married,Matric,Student,Umhlanga,Durban,KwaZulu-Natal,Urban,1.1,5783.3,False,False,False,True,True,False,,,,119712.67,623382.55,,,,,,,,False,True,False,,1.0,,272.0
5671,36,Single,Diploma/Certificate,Full-time employed,Mamelodi,Tshwane,Gauteng,Township,6.3,479408.24,True,False,False,False,False,True,7657.26,,,,,265999.27,,,,,,,True,True,False,4.0,7.0,,898.0
5672,27,Married,Bachelor's,,Alexandra,Johannesburg,Gauteng,Township,3.9,378412.47,True,True,True,False,False,False,5427.57,27958.0,36035.85,,,,,,,,,,True,True,True,1.0,2.0,6.0,721.0
5673,36,Married,Less than matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,0.6,629885.39,True,True,True,False,False,False,13336.06,54297.56,79413.46,,,855.9,,,,2021-01-30,,,True,True,False,6.0,11.0,,813.0
5674,27,Single,Diploma/Certificate,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,3.7,225303.17,True,False,True,True,True,True,3586.4,,21418.04,10715.37,1154384.74,772873.07,,,,,,,False,True,False,,18.0,,674.0
5675,18,Single,,Full-time employed,Mamelodi,Tshwane,Gauteng,Township,1.2,200060.71,False,False,True,True,False,True,,,16767.8,37269.15,,506515.54,2021-03-30,,,,,,False,True,True,,5.0,11.0,681.0
5676,25,Single,Matric,Full-time employed,Langenhoven Park,Bloemfontein,Free State,Suburban,4.0,169511.36,True,True,False,False,False,False,2187.6,13438.99,,,,,,,,,,,True,False,True,5.0,,7.0,584.0
5677,64,Married,Matric,Full-time employed,Mdantsane,East London,Eastern Cape,Township,6.5,133345.44,True,True,False,False,False,False,1804.24,9584.85,,,,,,,,,,,True,True,False,1.0,4.0,,373.0
5678,39,Married,Matric,Informal trader,Glenwood,Durban,KwaZulu-Natal,Urban,2.5,262260.1,True,True,False,False,True,False,5469.42,31553.07,,,2800000.0,,,,,,,,True,True,False,15.0,26.0,,702.0
5679,39,Married,Matric,Full-time employed,Mitchells Plain,Cape Town,Western Cape,Township,6.5,469952.17,False,True,True,False,True,False,,39255.31,30688.39,,379850.21,,,,,,,,True,False,False,11.0,,,801.0
5680,37,Single,Bachelor's,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,6.7,12227.0,True,True,True,True,False,False,200.76,1042.33,397.93,108479.11,,,,,,,,,False,False,True,,,0.0,315.0
5681,60,Married,Matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,4.2,52846.95,True,False,True,True,False,False,628.31,,7663.22,120078.84,,,,,,,,,False,False,True,,,1.0,289.0
5682,47,Single,Matric,Unemployed,Mdantsane,East London,Eastern Cape,Township,5.4,67978.09,True,False,True,True,False,False,1032.66,,3685.92,76113.08,,,,,,,,,True,False,True,2.0,,2.0,812.0
5683,50,Single,Less than matric,Full-time employed,Fourways,Johannesburg,,Suburban,4.7,436487.95,True,True,False,False,False,True,7187.82,36551.48,,,,493905.75,,,,,,,True,True,True,4.0,6.0,2.0,610.0
5684,45,Married,Less than matric,Part-time employed,Umlazi,Durban,KwaZulu-Natal,Township,5.2,31663.16,True,True,False,True,True,False,577.15,2570.27,,112509.29,734444.4,,,,,,,,True,True,False,2.0,7.0,,614.0
5685,55,Married,Matric,Part-time employed,Soweto,Johannesburg,Gauteng,Township,8.4,152057.16,False,True,True,True,False,False,,19803.84,21518.19,45848.12,,,,,,,,,True,True,True,4.0,0.0,4.0,577.0
5686,38,Single,Less than matric,Unemployed,Mahikeng CBD,Mahikeng,North West,Urban,4.1,36532.51,True,False,True,False,False,False,737.12,,1503.42,,,,,,,,,,False,False,False,,,,342.0
5687,42,Married,Postgraduate,Self-employed,Tembisa,Ekurhuleni,Gauteng,Township,4.6,140117.82,True,True,True,False,False,True,2346.96,8251.58,8986.05,,,135718.76,,,,,,,True,True,True,2.0,8.0,4.0,624.0
5688,57,Married,Bachelor's,Full-time employed,Soweto,Johannesburg,Gauteng,Township,8.6,212530.01,False,True,False,True,False,False,,28048.14,,161795.23,,,,,,,,2023-05-04,True,True,False,3.0,3.0,,646.0
5689,19,Single,Less than matric,Part-time employed,Seshego,Polokwane,Limpopo,Township,2.3,71307.69,False,False,False,True,False,False,,,,53933.08,,,,,,,,,False,True,False,,2.0,,732.0
5690,46,Single,Matric,Retired,Sandton,Johannesburg,Gauteng,Urban,6.1,290921.39,True,True,False,True,True,False,4829.54,39679.79,,100435.62,1917229.62,,,,,,,2022-12-21,True,False,False,5.0,,,463.0
5691,34,Single,Less than matric,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,2.8,26376.5,False,False,False,True,False,False,,,,63545.45,,,,,,,,,False,True,False,,5.0,,594.0
5692,26,Single,Diploma/Certificate,Student,Fourways,Johannesburg,Gauteng,Suburban,2.1,3372.97,False,False,False,True,True,True,,,,99133.17,920211.13,100212.22,,,,,,,False,False,False,,,,321.0
5693,41,Married,Bachelor's,Retired,Newlands,Cape Town,Western Cape,Suburban,1.2,42050.31,True,False,False,True,True,False,712.73,,,92464.92,623617.2,,,,,,,,False,False,False,,,,630.0
5694,19,Single,Less than matric,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,3.0,234308.23,True,True,False,True,False,False,4079.67,18466.04,,159722.03,,,,,,,,,False,False,True,,,5.0,574.0
5695,24,Single,Less than matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,0.7,,True,False,True,False,False,True,6503.68,,43382.43,,,251629.9,,,,,,,True,True,False,7.0,0.0,,657.0
5696,38,Married,Matric,Unemployed,Alexandra,Johannesburg,Gauteng,Township,2.8,21060.29,False,False,False,True,True,False,,,,70566.37,1492991.41,,,,,,,,True,True,True,2.0,5.0,10.0,622.0
5697,45,Married,Less than matric,Informal trader,Newlands,Cape Town,Western Cape,Suburban,2.6,69918.81,False,False,False,False,False,False,,,,,,,,,,,,,False,True,False,,2.0,,522.0
5698,41,Single,Matric,Self-employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,4.9,531273.27,True,True,False,False,False,False,7289.67,57867.83,,,,,,,,,,,False,False,True,,,0.0,166.0
5699,50,Single,Matric,Full-time employed,Langenhoven Park,Bloemfontein,Free State,Suburban,4.5,69931.58,True,True,False,True,False,False,923.03,8329.36,,139881.95,,,,,,,,,True,True,False,5.0,4.0,,383.0
5700,36,Single,Matric,Self-employed,Sandton,Johannesburg,Gauteng,Urban,4.8,77390.53,False,False,False,True,False,False,,,,156557.38,,,2024-03-25,,,,,,False,False,False,,,,500.0
5701,48,Single,Bachelor's,Unemployed,Walmer,Gqeberha,Eastern Cape,Suburban,6.6,53834.73,False,True,False,False,False,False,,6671.31,,,,,,,,,,,True,True,False,1.0,1.0,,454.0
5702,43,Married,Matric,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,5.3,261163.34,True,False,False,False,True,True,4520.49,,1079.42,,1765351.32,687538.16,,,,,,,False,True,False,,7.0,,610.0
5703,42,Single,Matric,Informal trader,Khayelitsha,Cape Town,Western Cape,Township,1.1,66896.64,True,False,False,True,False,False,1277.14,,,95771.21,,,,,,,,,False,True,True,,3.0,5.0,398.0
5704,48,Single,Bachelor's,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,3.5,481698.47,False,True,True,False,False,False,,44940.76,12697.7,,,,,,,,,,False,True,False,,0.0,,712.0
5705,23,Single,Less than matric,Student,Mdantsane,East London,Eastern Cape,Township,3.2,6232.28,False,False,False,False,False,True,,,,,,638054.91,,,,,,,False,True,True,,1.0,6.0,501.0
5706,37,Single,Matric,Unemployed,Alexandra,Johannesburg,Gauteng,Township,6.3,19043.56,False,False,True,False,False,True,,,2593.94,952.07,,149182.75,,,,,,,True,True,True,0.0,2.0,6.0,800.0
5707,36,Single,Matric,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,1.6,56726.89,False,False,True,False,False,False,,,3917.22,,,,,,,,,,False,True,False,,4.0,,807.0
5708,20,Single,Matric,Informal trader,Mamelodi,Tshwane,Gauteng,Township,4.3,90748.22,True,True,False,False,False,True,1380.41,5487.72,,,,580674.94,,,,,,,True,True,False,7.0,15.0,,541.0
5709,32,Single,Bachelor's,Unemployed,Seshego,Polokwane,Limpopo,Township,1.3,31147.1,False,False,False,True,False,False,,,,36073.59,,,,,,,,,True,True,False,4.0,7.0,,750.0
5710,30,Single,Matric,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,1.4,459927.93,False,False,False,True,False,False,,,,161410.93,,,,,,,,,False,True,True,,7.0,4.0,378.0
5711,45,Married,Matric,Part-time employed,Soweto,Johannesburg,Gauteng,Township,5.8,41323.37,False,True,False,True,False,False,,3962.25,,120115.82,,,,,,,,,False,False,True,,,0.0,474.0
5712,38,Married,Less than matric,Unemployed,Mdantsane,East London,Eastern Cape,Township,5.3,6806.08,True,False,False,True,False,True,114.84,,,24927.01,,384021.13,,,,,,,True,False,False,1.0,,,529.0
5713,38,Single,Diploma/Certificate,Unemployed,Nelspruit,Mbombela,Mpumalanga,Urban,6.1,12833.05,True,True,True,False,False,False,224.36,1164.41,2053.08,,,,,,,,,,True,True,False,7.0,11.0,,789.0
5714,56,Married,Diploma/Certificate,Unemployed,Mdantsane,East London,Eastern Cape,Township,3.2,10871.65,True,False,True,True,True,False,191.89,,1311.19,72139.9,1227072.54,,,,,,,,True,True,False,0.0,0.0,,843.0
5715,28,Single,Matric,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,0.7,194881.36,True,False,False,False,True,False,2766.51,,,,2162074.38,805.07,,,,,,,True,False,False,1.0,,,580.0
5716,28,Single,Matric,Informal trader,Fourways,Johannesburg,Gauteng,Suburban,3.6,103575.22,False,False,True,False,False,False,,,13070.66,,,,,,,,,,True,True,False,0.0,6.0,,384.0
5717,37,Single,Bachelor's,Unemployed,Mdantsane,East London,Eastern Cape,Township,5.6,43297.31,False,True,True,True,False,False,,3829.73,4097.13,200857.75,,,2021-01-27,,,,,,False,False,True,,,3.0,563.0
5718,55,Single,Diploma/Certificate,Retired,Fourways,Johannesburg,Gauteng,Suburban,8.9,46223.3,True,True,False,False,False,False,787.13,4314.34,,,,,,,,,,,True,True,False,1.0,9.0,,
5719,35,Single,Matric,Full-time employed,Waterfront,Cape Town,Western Cape,Urban,3.5,172186.74,True,False,False,False,True,True,3171.67,,,,2647847.24,717490.61,,,,,,,True,True,False,6.0,7.0,,809.0
5720,28,Single,Diploma/Certificate,Self-employed,Mamelodi,Tshwane,Gauteng,Township,5.4,119632.93,True,True,False,False,False,False,2381.67,8706.1,,,,,,,,,,,True,False,False,1.0,,,
5721,39,Single,Diploma/Certificate,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,7.7,8129.64,False,False,True,True,False,False,,,455.1,29207.46,,,,,,,,,False,True,False,,5.0,,426.0
5722,8,Single,Matric,Retired,Rosebank,Johannesburg,Gauteng,Urban,1.5,141435.29,True,False,False,False,False,True,2035.59,,,,,178157.52,,,,,,,True,True,True,7.0,9.0,0.0,684.0
5723,41,Single,Matric,Unemployed,Mamelodi,Tshwane,Gauteng,Township,8.5,59441.34,True,True,False,False,False,False,1201.67,6959.93,,,,,,,,,,,False,False,False,,,,578.0
5724,46,Single,Matric,Unemployed,Motherwell,Gqeberha,Eastern Cape,Township,4.4,41478.31,False,False,False,False,False,False,,,,,,,,,,,,,True,True,False,0.0,5.0,,571.0
5725,48,Single,Matric,Retired,Green Point,Cape Town,Western Cape,Urban,3.8,129615.5,True,True,False,False,False,True,2778.99,14628.14,,,,395333.8,,,,,,,True,True,False,3.0,3.0,,592.0
5726,25,Single,Bachelor's,Unemployed,Tembisa,Ekurhuleni,Gauteng,Township,2.4,44024.48,True,False,False,False,False,False,808.41,,,,,,,,,,,,True,False,False,5.0,,,
5727,48,Single,Matric,Self-employed,Langenhoven Park,Bloemfontein,Free State,Suburban,6.4,226585.07,True,True,True,True,False,False,4046.1,28564.13,21467.62,83758.21,,,,,,,,,True,True,False,8.0,0.0,,912.0
5728,43,Single,Less than matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,5.9,21173.42,True,False,False,True,False,False,344.61,,,46120.8,,,,,,,,,True,True,True,6.0,5.0,8.0,532.0
5729,28,Married,Bachelor's,Self-employed,Fourways,Johannesburg,Gauteng,Suburban,4.2,83110.71,True,True,True,False,False,True,1218.17,10689.66,3744.07,,,614300.1,,,,,,,True,True,False,5.0,1.0,,592.0
5730,47,Married,Diploma/Certificate,Full-time employed,Newlands,Cape Town,Western Cape,Suburban,3.6,316477.49,True,True,True,False,False,True,5099.06,40855.03,8862.34,,,795294.26,,,,,,,True,True,True,4.0,6.0,3.0,551.0
5731,30,Single,Bachelor's,Full-time employed,Newlands,Cape Town,Western Cape,Suburban,0.5,260116.3,False,True,False,False,True,True,,17836.45,,,1333392.05,253436.53,2024-07-13,,2024-04-20,,,,True,True,True,6.0,7.0,4.0,648.0
5732,19,Single,Matric,Unemployed,Centurion,Tshwane,Gauteng,Suburban,1.1,37184.42,True,False,False,False,False,False,619.69,,,,,,,,,,,,True,False,False,6.0,,0.0,492.0
5733,41,Single,Bachelor's,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,1.9,17946.34,False,False,False,False,False,False,,,,,,,,,,,,,False,True,False,,2.0,,543.0
5734,33,Single,Matric,Unemployed,Alexandra,Johannesburg,Gauteng,Township,2.6,36166.5,True,True,False,True,False,False,624.76,4202.55,,18329.12,,,,,,,,,False,False,True,,,6.0,544.0
5735,43,Single,Diploma/Certificate,Full-time employed,Tembisa,Ekurhuleni,Gauteng,Township,2.1,426808.94,True,False,False,False,True,False,6626.76,,,,2800000.0,,,,,,,,True,True,True,1.0,4.0,4.0,986.0
5736,63,Married,Bachelor's,Retired,Nelspruit,Mbombela,Mpumalanga,Urban,10.8,45908.93,True,True,False,True,False,False,994.39,5551.27,,27126.18,,,,,,,,,True,True,True,4.0,5.0,0.0,498.0
5737,35,Single,Matric,Full-time employed,Mahikeng CBD,Mahikeng,North West,Urban,1.1,149418.72,False,True,True,False,False,False,,14035.95,22462.5,,,,,,,,,,True,True,False,0.0,3.0,,811.0
5738,25,Single,Matric,Full-time employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,3.0,309746.67,True,False,True,False,False,False,6169.21,,41747.33,,,,,,,,,,True,True,False,6.0,9.0,,773.0
5739,54,Married,Matric,Full-time employed,Langenhoven Park,Bloemfontein,Free State,Suburban,12.8,460287.47,True,True,False,False,True,False,6831.62,58193.06,,,2800000.0,,,,,,,,False,False,False,,,,721.0
5740,37,Divorced,Diploma/Certificate,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,2.1,357854.68,True,True,True,False,False,True,6456.23,19707.81,25734.44,,,834519.48,,,,,,,True,True,False,6.0,7.0,,626.0
5741,37,Single,Matric,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,1.3,475817.25,False,True,False,True,False,False,,37348.02,,80954.42,,,,,,,,,False,False,True,,,1.0,445.0
5742,38,Single,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,1.7,,False,True,False,False,False,False,,32011.58,,,,,2024-03-14,,,,,,True,True,False,6.0,8.0,,
5743,60,Married,Less than matric,Full-time employed,Alexandra,Johannesburg,Gauteng,Township,7.1,124181.92,True,False,False,True,True,False,2393.77,,,78420.04,413043.31,,,,,,,,True,True,True,4.0,4.0,4.0,434.0
5744,45,Single,Matric,Informal trader,Botshabelo,Bloemfontein,Free State,Township,13.1,752836.8,False,True,False,False,True,True,,47731.67,,,2800000.0,828969.46,,,,,,,False,True,False,,4.0,,563.0
5745,44,Single,Matric,Self-employed,Walmer,Gqeberha,Eastern Cape,Suburban,7.2,47468.88,True,True,True,True,False,False,964.22,2692.61,3785.82,105231.9,,,,,,,,,True,True,False,11.0,0.0,,729.0
5746,30,Divorced,Matric,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,2.2,62571.21,False,False,False,True,False,False,,,,70391.46,,,,,,,,,True,False,True,7.0,,0.0,660.0
5747,44,Married,Matric,Unemployed,Langenhoven Park,Bloemfontein,Free State,Suburban,4.4,59916.71,False,False,False,True,False,False,,,,148048.26,,,,,,,,,False,True,False,,2.0,,314.0
5748,29,Single,Matric,Self-employed,Glenwood,Durban,KwaZulu-Natal,Urban,4.0,130462.92,True,True,False,False,True,True,2068.71,15131.13,,,1426803.25,493939.1,,,,,,,True,True,True,10.0,11.0,0.0,614.0
5749,29,Single,Matric,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,6.3,7707.88,True,True,True,False,False,True,132.41,726.77,145.63,,,770405.87,,,,,,,True,True,False,3.0,2.0,,608.0
5750,32,Married,Bachelor's,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,2.5,326195.34,True,True,True,False,False,False,6325.53,35495.76,3426.52,,,,,,,,,,False,True,True,1.0,6.0,4.0,766.0
5751,32,Married,Less than matric,Self-employed,Alexandra,Johannesburg,Gauteng,Township,2.3,222679.44,True,True,True,False,True,False,3164.99,12851.95,18885.7,,467100.79,,,,,,,,True,True,False,0.0,1.0,,816.0
5752,18,Single,Matric,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,4.1,445481.32,False,False,True,False,False,False,,,14929.99,,,,,,,,,,True,True,False,7.0,11.0,,905.0
5753,41,Single,Bachelor's,Full-time employed,Botshabelo,Bloemfontein,Free State,Township,5.9,84464.26,False,True,False,False,True,False,,5129.39,,,1637987.76,,,,,,,,True,False,True,3.0,,2.0,491.0
5754,28,Single,Matric,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,2.7,130375.44,False,False,False,True,False,True,,,,137331.73,,342512.41,2024-08-02,,,,,,True,True,True,5.0,13.0,1.0,517.0
5755,20,Single,Less than matric,Student,Mitchells Plain,Cape Town,Western Cape,Township,2.6,30715.14,True,False,False,False,False,False,522.46,,,,,,,,,,,,True,True,False,1.0,1.0,,619.0
5756,26,Single,Less than matric,Part-time employed,Fourways,Johannesburg,Gauteng,Suburban,0.4,51429.79,False,False,False,False,True,False,,,,,1295609.53,,2023-09-23,,,,,,False,True,False,,4.0,,326.0
5757,55,Single,Matric,Retired,Newlands,Cape Town,Western Cape,Suburban,5.4,88536.16,True,False,True,False,False,False,1172.73,,15426.04,,,,,,,,,,True,True,True,0.0,3.0,2.0,767.0
5758,61,Married,Bachelor's,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,1.6,28571.66,False,False,False,True,False,False,,,,237780.41,,,2021-10-30,,,,,,True,True,True,1.0,3.0,5.0,552.0
5759,31,Single,Matric,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,4.7,214991.32,False,False,True,False,True,True,,,16092.63,,2212996.89,313680.34,,,,,,,False,False,False,,,,633.0
5760,56,Single,Bachelor's,Self-employed,Fourways,Johannesburg,Gauteng,Suburban,4.4,1195150.0,True,False,True,False,True,False,19888.42,,220000.0,,534954.83,,,,,,,,True,True,False,4.0,10.0,,846.0
5761,38,Married,Less than matric,Retired,Tlhabane,Rustenburg,North West,Township,8.2,61968.72,False,True,False,True,False,False,,5042.72,,251108.09,,,,,,,,,False,False,True,,,3.0,415.0
5762,53,Single,Matric,Student,Sandton,Johannesburg,Gauteng,Urban,7.4,19129.09,True,True,True,True,False,False,306.53,1198.38,2066.42,41230.33,,,,,,,,,True,True,False,4.0,14.0,,971.0
5763,43,Single,Postgraduate,Unemployed,Hillcrest,Durban,KwaZulu-Natal,Suburban,7.2,22830.24,False,True,False,True,False,False,1008.13,2384.61,,84958.95,,,,,,,,,True,True,False,0.0,4.0,,694.0
5764,55,Married,Matric,Unemployed,Rosebank,Johannesburg,Gauteng,Urban,7.7,37622.05,False,True,False,False,False,False,,3023.35,,,,,,,,,,,True,True,True,8.0,13.0,3.0,
5765,50,Married,Matric,Informal trader,Nelspruit,Mbombela,Mpumalanga,Urban,5.6,116789.27,True,False,False,False,False,True,2330.96,,,,,353594.54,,,,,,,True,True,False,12.0,4.0,,506.0
5766,43,Married,Matric,Unemployed,Mdantsane,East London,Eastern Cape,Township,2.0,3850.4,False,False,False,True,False,False,,,,62968.06,,,,,,,,,False,False,True,,,0.0,192.0
5767,38,Divorced,Matric,Full-time employed,Newlands,Cape Town,Western Cape,Suburban,5.8,127873.62,True,False,False,True,False,False,1967.32,,,44420.72,,,,,,,,,False,True,True,,4.0,4.0,422.0
5768,36,Single,Matric,Unemployed,Motherwell,Gqeberha,Eastern Cape,Township,2.9,35835.98,True,False,False,False,True,False,525.57,,,,1153966.42,,,,,,,,False,True,True,,5.0,3.0,551.0
5769,48,Single,Diploma/Certificate,Retired,Seshego,Polokwane,Limpopo,Township,5.9,136738.63,True,True,True,False,False,True,2281.47,9650.87,11169.38,,,183738.37,,,,,,,False,True,True,,4.0,3.0,448.0
5770,45,Single,Matric,Unemployed,Tembisa,Ekurhuleni,Gauteng,Township,4.2,29719.78,False,True,False,True,False,False,,3570.07,,113725.75,,,,,,,,,True,False,True,2.0,,3.0,475.0
5771,35,Single,Matric,Self-employed,Galeshewe,Kimberley,Northern Cape,Township,1.9,49722.8,False,True,False,True,False,False,,3442.69,,155889.6,,,,,,,,2024-09-12,True,False,False,1.0,,,460.0
5772,52,Single,Matric,Full-time employed,Mdantsane,East London,Eastern Cape,Township,3.0,93018.89,False,True,False,True,False,False,,7054.48,,74902.54,,,,,,,,,False,False,False,,,,614.0
5773,43,Single,Diploma/Certificate,Full-time employed,Centurion,Tshwane,Gauteng,Suburban,2.7,144846.41,False,False,True,False,True,False,259.17,,37188.49,,2307829.93,,,,,,,,True,False,False,5.0,,,824.0
5774,46,Married,Matric,Informal trader,Mdantsane,East London,Eastern Cape,Township,2.6,40305.46,True,False,True,False,True,False,501.19,,3408.84,,642753.04,,,2022-05-14,,,,,False,True,False,,4.0,,609.0
5775,47,Married,Bachelor's,Full-time employed,Green Point,Cape Town,Western Cape,Urban,4.7,290026.64,True,True,True,False,False,True,6379.98,26682.98,23520.0,,,850000.0,,,,,,,True,True,False,0.0,20.0,,448.0
